x,y,theta,vy,theta_dot,input,cost,x,.y
-415.332,110.765,0.87959,-0.175325,4.36034,0.0971429,15.6907,-414.264,108.533
-444.254,-261.185,1.79424,0.341356,-3.49577,0.291429,7.23771,-441.523,-260.226
234.568,-276.5,5.99365,-0.222806,4.00634,0.0485714,33.8532,232.033,-276.793
101.736,-58.7282,2.68185,0.264686,-2.3011,0.34,10.5558,103.857,-55.9418
-206.089,94.5655,0.438526,0.221431,-3.86902,-0.0485716,9.16272,-208.786,94.4687
-317.052,-103.885,1.44922,-0.221684,2.74579,-0.242857,13.0329,-320.874,-105.879
195.342,334.084,5.02985,0.0867538,-2.20267,0.0971429,12.1349,192.265,339.607
-425.04,304.933,1.19826,0.214092,-2.96169,0.0485714,2.40039,-425.645,300.379
427.665,433.209,1.49704,-0.380299,0.609185,-0.291429,53.2358,423.909,433.554
-145.126,171.538,2.88656,0.676698,-8.99177,0.971428,9.99304,-145.501,170.216
-91.0123,181.422,2.81762,0.685899,-12.4659,0.145714,0.11135,-91.3422,181.823
367.764,-78.3199,3.2568,-0.252085,1.53613,-0.0485716,11.0907,373.236,-79.7098
336.278,315.454,5.79178,-0.107829,-0.0681003,-0.194286,7.61449,334.234,322.241
-85.0815,193.283,5.59176,0.0930217,4.5912,0.242857,44.4584,-85.34,187.032
415.988,-459.577,5.16179,0.0670062,-0.785169,0,15.9361,412.818,-450.896
388.871,219.385,4.46503,0.0547231,1.1268,0,36.1896,388.374,228.856
3.89905,-134.351,1.40252,0.22557,-1.12103,0.242857,9.96643,8.26463,-137.922
272.346,-74.7308,1.47148,-0.0238908,1.4706,-0.097143,23.5926,270.946,-82.0548
396.028,-392.222,2.0683,0.0722462,-3.078,-0.291429,7.44261,391.443,-394.26
-156.049,212.248,0.539793,0.181132,-1.88625,0.291429,31.5357,-156.149,207.367
-110.668,411.964,1.2155,0.72408,-10.6246,0.34,3.18015,-111.464,413.011
-12.4214,293.943,3.52503,0.219458,-1.66464,0.34,8.15326,-12.5953,298.109
-213.283,71.088,4.4433,0.32004,-2.22003,0.388571,32.3879,-216.108,71.4759
-402.397,-94.5656,3.60724,-0.215125,1.93138,-0.291429,76.9778,-398.671,-97.2711
222.873,153.904,3.76279,0.276848,-0.38129,0.0971429,7.09247,224.487,159.93
-128.072,389.061,3.321,-0.13169,1.11161,-0.194286,0.984046,-122.45,385.629
155.371,114.848,0.505512,0.138184,-3.59193,-0.194286,18.1928,153.084,119.07
-77.9797,331.244,0.861742,0.127749,-3.14531,-0.145714,46.6706,-83.0567,332.897
-390.341,-389.377,4.71254,0.194294,-2.45998,0.194286,44.5507,-393.942,-385.569
193.147,326.76,5.05216,-0.126841,-0.0616946,-0.145714,20.1094,195.342,334.084
-395.484,103.483,5.38291,-0.408671,5.34348,-0.194286,2.70819,-393.198,104.018
421.548,-433.419,0.71309,0.00790629,0.483226,0.0971429,58.6679,417.066,-441.578
365.515,428.096,2.50241,-0.191212,1.59213,-0.242857,21.4421,365.465,422.5
-147.783,435.741,1.30808,0.141711,3.24513,0.0971429,61.442,-142.025,431.541
221.567,150.845,5.42236,-0.201744,3.52805,-0.291429,27.1974,222.873,153.904
365.538,85.9485,0.562129,-0.15284,1.27906,-0.291429,111.143,360.62,88.287
218.699,396.646,3.32109,-0.471553,5.76921,-0.242857,0.59396,217.191,394.889
-406.406,-99.058,3.06962,0.159042,-1.20318,0.242857,48.0423,-402.397,-94.5656
-302.487,-303.939,0.639792,-0.174225,1.93156,-0.145714,65.1212,-308.557,-304.218
-53.8073,147.075,0.71211,0.0849912,-2.13935,0.0485714,9.48992,-59.0065,143.045
-198.323,-202.901,2.96673,0.0410152,-0.734688,0,53.4316,-189.211,-205.646
-392.866,12.0677,4.4988,-0.244118,2.67235,-0.242857,13.8383,-388.869,13.4114
-437.282,131.273,4.60872,0.659757,-8.14603,0.922857,77.2736,-435.9,130.884
420.416,-71.6742,4.01195,0.244553,-7.88816,0.0971429,1.62135,419.416,-70.8993
-136.983,-156.848,1.69286,-0.254706,1.64898,-0.291429,11.9311,-140.952,-158.925
-406.606,-278.131,3.06886,0.294189,-2.77192,0.34,7.92513,-406.258,-275.03
-442.75,43.2612,2.20816,0.110273,-1.13748,0.0971429,4.23648,-436.854,38.8554
-291.824,81.2298,5.57978,-0.332953,4.75393,0,10.96,-292.623,82.499
-50.4839,126.244,4.26646,-1.0525,9.40286,-0.728572,0.246851,-50.2416,127.197
-44.3107,-421.623,5.84894,0.0730129,-3.50913,-0.242857,67.4247,-41.3423,-416.871
-164.43,-204.908,4.77967,-0.157686,1.86029,-0.145714,13.2097,-161.472,-199.42
-123.837,385.286,1.70136,-0.664062,8.67416,-0.971429,11.3173,-122.45,385.629
427.907,438.34,0.767349,0.0786833,-2.16644,0.291429,15.3752,427.665,433.209
10.8971,304.593,5.56495,-0.200717,2.66953,-0.145714,11.6723,9.63548,309.657
369.248,56.9276,5.04853,0.0667315,-0.687432,0.0485714,45.2435,365.747,65.0564
-435.782,358.009,2.12182,0.0122042,-0.152645,0.0485714,25.9106,-429.904,350.3
-85.7258,336.445,3.44715,-0.211089,1.28853,-0.34,12.4493,-83.0567,332.897
136.827,337.046,0.873829,0.233548,-2.14988,0.242857,7.86191,138.276,332.468
236.272,162.175,5.87991,0.200537,0.494499,0.145714,38.4486,229.73,159.284
-266.235,262.447,5.82792,-0.0333531,3.72156,-0.194286,26.7923,-269.369,265.744
-18.9376,-345.308,3.70213,0.233089,-2.62675,0.194286,31.1419,-18.1425,-340.624
-137.541,426.322,2.15477,-0.927231,15.8292,-0.0485716,0.209192,-138.066,426.068
-152.362,435.089,2.98529,-0.00159203,3.76447,-0.0485716,28.7645,-147.783,435.741
378.35,-73.5048,6.2555,0.180952,-6.1193,-0.145714,0.825169,379.258,-72.2966
356.601,390.885,2.35734,0.0497493,0.588731,0.0971429,15.1936,365.227,387.656
99.3904,-227.367,4.36905,-0.327699,2.43805,-0.34,20.4482,102.242,-228.581
-168.926,-403.695,4.75679,0.0803577,-0.426194,0,61.3222,-169.23,-394.229
225.539,-101.618,0.562701,-0.244669,1.68631,-0.145714,6.94183,219.898,-100.518
-344.739,-104.629,0.266051,0.707369,-9.17919,1.02,10.4237,-345.236,-103.378
411.586,-48.5733,1.96163,0.721344,-11.2535,0.485714,3.60888,410.504,-48.9818
-413.397,-95.8174,3.16794,-0.0648661,0.413373,-0.145714,86.3843,-406.406,-99.058
-378.126,-193.354,4.18569,0.176673,1.86003,0.485714,27.7004,-381.139,-194
432.692,441.94,1.55018,-0.225975,1.23172,-0.194286,39.6885,427.907,438.34
286.038,223.646,1.38634,-0.430591,0.21886,-0.291429,27.8987,282.923,224.792
379.805,-161.469,5.91657,-0.0475814,0.36514,-0.0485716,42.2178,371.46,-157.263
-136.607,-155.308,3.64461,0.554876,-7.39917,1.02,16.1968,-136.983,-156.848
49.2772,160.99,0.839603,-0.150344,2.13966,-0.194286,41.7438,43.5233,160.107
23.7911,138.987,5.09154,0.576483,-7.33726,0.485714,3.91499,25.3139,137.672
-124.873,16.1881,5.13809,0.246646,-1.83637,0.34,84.8456,-128.689,15.5558
68.0785,147.534,2.23596,-0.0621285,0.674627,0.0485714,2.41369,75.3877,141.43
339.721,288.637,5.97116,0.253673,-1.68959,0.242857,6.03966,336.094,285.179
-310.014,-145.081,5.28084,0.0739681,-0.476712,0.145714,36.8983,-316.588,-141.232
415.212,413.911,5.14785,-0.0777886,2.16835,-0.194286,69.7648,415.856,419.907
-72.5815,-118.654,2.74009,-0.136923,-2.6283,-0.0485716,65.22,-70.2543,-126.063
399.183,275.207,5.96699,0.116377,-8.59154,-0.388572,74.0606,399.943,271.588
281.704,-390.138,5.35007,-0.00955708,0.731582,0,36.0337,274.826,-383.292
216.059,-123.043,4.03159,-0.389457,2.86872,-0.388572,17.8101,217.075,-125.271
246.09,-399.958,5.33773,-0.223751,1.12093,-0.194286,61.6521,247.792,-394.129
431.15,229.592,1.86873,-0.498605,2.4098,-0.388572,56.5159,429.367,230.604
226.212,232.469,5.56104,0.285997,-3.31057,0.242857,7.07447,223.312,230.805
-445.789,129.384,3.94144,-0.226619,2.57362,-0.242857,41.9921,-441.406,128.587
357.983,-456.278,3.55894,0.197141,-1.74614,0.242857,47.2369,359.132,-450.96
-271.584,-105.622,5.59941,0.192974,-1.99159,0.145714,30.1169,-277.483,-105.302
-332.869,26.8618,0.559197,-0.115945,2.20424,-0.097143,6.49653,-338.777,25.0286
-295.835,151.436,4.21205,-0.0225668,-1.12739,0.0971429,16.663,-292.233,158.636
-338.216,-97.104,1.52431,0.135563,0.218064,0.242857,2.115,-332.831,-100.596
27.5422,-369.696,0.0578397,-0.0825147,0.5066,-0.194286,63.9591,21.8857,-365.647
1.78177,408.654,0.738312,0.136211,1.63415,0.631429,22.408,3.4628,408.33
121.285,413.455,2.01363,-0.0927589,3.55758,-0.097143,57.7627,122.656,408.792
-301.151,-303.586,1.83875,0.688688,-8.49527,0.922857,44.4177,-302.487,-303.939
388.712,-164.917,5.81321,0.0296286,-0.251398,0.0485714,58.2358,379.805,-161.469
-27.9358,351.75,0.488018,-0.239052,8.43715,0.388571,19.7536,-28.5724,354.522
183.032,-417.702,4.59258,0.0182965,0.104816,0,16.2704,183.828,-407.696
-78.7244,324.396,5.55459,0.0338756,-2.87146,-0.097143,40.2239,-77.9797,331.244
-360.664,384.746,2.21105,-0.242831,2.34505,-0.242857,117.323,-362.365,380.537
-393.914,-394.371,5.07827,-0.171895,0.771368,-0.242857,69.6765,-390.341,-389.377
